make,model,release_date,Engine Fuel Type,Engine HP,Engine Cylinders,transmission_type,Driven_Wheels,Number of Doors,Market Category,size,style,highway MPG,city mpg,Popularity,price,isDeleted
Volkswagen,Tiguan,2016,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,873,26865,FALSE
Volkswagen,Tiguan,2016,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,21,873,31390,FALSE
Volkswagen,Tiguan,2016,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,21,873,34445,FALSE
Volkswagen,Tiguan,2016,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,20,873,30675,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,30095,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,32070,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,26970,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,34580,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,24995,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,36475,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,34500,FALSE
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,20,873,32605,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,39780,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,34440,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,37580,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,31910,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,34760,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,29360,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,33990,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,37320,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,43280,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,34640,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,40580,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,32210,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,31790,FALSE
Nissan,Titan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,36840,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,41160,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,32490,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,32060,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,34910,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,31940,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,38170,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,34140,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,34790,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,40370,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,43860,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,29640,FALSE
Nissan,Titan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,36990,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,37670,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,40700,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,37810,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,20,15,2009,45020,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,49460,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,55400,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,46380,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,52310,FALSE
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,34780,FALSE
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,42985,FALSE
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,41635,FALSE
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,39255,FALSE
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,45185,FALSE
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,35705,FALSE
Acura,TL,2012,premium unleaded (required),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,42985,FALSE
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,39435,FALSE
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,39635,FALSE
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,45385,FALSE
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,39455,FALSE
Acura,TL,2013,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,43185,FALSE
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,41835,FALSE
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,43185,FALSE
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,35905,FALSE
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,37405,FALSE
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,37530,FALSE
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,36030,FALSE
Acura,TL,2014,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,43310,FALSE
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,39580,FALSE
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,39760,FALSE
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,45510,FALSE
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,43310,FALSE
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,41960,FALSE
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,41575,FALSE
Acura,TLX,2015,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,35500,FALSE
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600,FALSE
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,39375,FALSE
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,44800,FALSE
Acura,TLX,2015,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,31445,FALSE
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,35320,FALSE
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,41575,FALSE
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,35320,FALSE
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600,FALSE
Acura,TLX,2016,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,35750,FALSE
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,44800,FALSE
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,39375,FALSE
Acura,TLX,2016,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,31695,FALSE
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,42600,FALSE
Acura,TLX,2017,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,35950,FALSE
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,44800,FALSE
Acura,TLX,2017,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,31900,FALSE
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,41600,FALSE
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,39400,FALSE
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,35350,FALSE
Oldsmobile,Toronado,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Oldsmobile,Toronado,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,2000,FALSE
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,23,17,210,23965,FALSE
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,22455,FALSE
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,29745,FALSE
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,25145,FALSE
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,23520,FALSE
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,28120,FALSE
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,24820,FALSE
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,26815,FALSE
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,31415,FALSE
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,17,210,29420,FALSE
Volkswagen,Touareg 2,2008,premium unleaded (required),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,17,12,873,48390,FALSE
Volkswagen,Touareg 2,2008,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,39300,FALSE
Volkswagen,Touareg 2,2008,diesel,310,10,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,20,15,873,68340,FALSE
Volkswagen,Touareg 2,2009,diesel,221,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,25,17,873,42800,FALSE
Volkswagen,Touareg 2,2009,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,39300,FALSE
Volkswagen,Touareg 2,2009,premium unleaded (recommended),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,18,13,873,48900,FALSE
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,62200,FALSE
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,56670,FALSE
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,53170,FALSE
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,48745,FALSE
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,44705,FALSE
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,58700,FALSE
Volkswagen,Touareg,2015,premium unleaded (recommended),380,6,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,24,20,873,66995,FALSE
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,52245,FALSE
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,51450,FALSE
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,46745,FALSE
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,54950,FALSE
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,42705,FALSE
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,63245,FALSE
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,59745,FALSE
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,50245,FALSE
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,49495,FALSE
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,52795,FALSE
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,60195,FALSE
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,32995,FALSE
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,30765,FALSE
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,41995,FALSE
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,34465,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,29995,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,37945,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,35315,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,33695,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,40295,FALSE
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,31465,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,35845,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,34145,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,40645,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,29995,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,38445,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,37345,FALSE
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,31875,FALSE
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52055,FALSE
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,46385,FALSE
Lincoln,Town Car,2010,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52595,FALSE
Lincoln,Town Car,2010,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,46925,FALSE
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,47225,FALSE
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,47000,FALSE
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52895,FALSE
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52670,FALSE
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,19060,FALSE
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,16790,FALSE
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,1385,17890,FALSE
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,21510,FALSE
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,17200,FALSE
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,21935,FALSE
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,16100,FALSE
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,20835,FALSE
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,22530,FALSE
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,21430,FALSE
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,17730,FALSE
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,16630,FALSE
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,17330,FALSE
